5529.3
2991.3
17223
6588.9
4396.6
7086.2
3064.4
3164.8
2975.1
15412
8033.9
5460.5
8648.1
5217.6
19244
11934
6083.1
3088.9
8045.1
2254
2295.5
4035.2
5804.6
3497.9
13029
11527
8699.4
7138.1
2994.3
6622
5662.8
7871.9
8476.3
4452.3
5544.6
7370
13518
5035.9
8158
4446
3659.3
10396
2811
1536.4
8979.4
2476.3
9545.2
5799.1
9444.5
9206
8858.2
7201.2
7146.2
5459.5
3298.1
4601.3
5288.2
2732.6
5045
2621.1
13471
3893.9
4133.4
6170.1
3080.7
5204.8
6350.5
4444.7
8782.2
4519.2
6624
8009.5
5962
9663.3
4816.4
9323.1
4777.3
6613.8
6855.5
3380.1
19036
5625.1
3734.3
4489.1
3946.5
7177
11542
6676.2
3902.5
5559.3
5030.7
1262.4
13055
4862
6597.8
5003.8
3778
8933.9
4638.2
10578
13022
2041.3
7491.4
6633.6
2226.5
9126
9119
8037.6
9458.8
4137.1
2259.5
4702.9
9463.3
13787
5164.8
11778
12397
3338.1
7854.5
7634.8
10637
5546.9
2514.9
4804
5346.4
3668.4
9115.7
6565.2
6266.9
13061
7646.4
7706.9
7141.1
9928
7509.5
7802
4880
9856.7
3337.2
13110
7515.1
6135
9923.3
10488
2558.8
4254.1
6219.1
13924
12793
8996.4
9735.2
5541
2802
5396
3843.4
6703.8
4905.1
18022
17867
7802.2
2381.1
5624.5
11323
6180.7
10540
18029
7287.6
3797.4
7313.5
7417.4
6463.4
12035
4254.3
7088
3263.5
7250.7
6645.7
3060.5
7529.3
8647.2
16902
11437
5972.5
5360.9
4172.5
6799.2
3526.1
15308
10844
7757.8
12040
3058.8
11244
3538.4
8280.9
2609.1
6040.8
9424.2
9746.1
